School Name,Grade,Year,Category,Number Tested,Mean Scale Score
P.S. 184M SHUANG WEN,All Grades,2014,Black,12,309
P.S. 184M SHUANG WEN,All Grades,2014,Hispanic,19,315
P.S. 184M SHUANG WEN,All Grades,2014,White,30,345
P.S. 188 THE ISLAND SCHOOL,3,2013,Black,16,275
P.S. 188 THE ISLAND SCHOOL,3,2013,Hispanic,27,280
P.S. 188 THE ISLAND SCHOOL,3,2013,White,3,s
P.S. 188 THE ISLAND SCHOOL,3,2014,Asian,1,s
P.S. 188 THE ISLAND SCHOOL,3,2014,Black,19,285
P.S. 188 THE ISLAND SCHOOL,3,2014,Hispanic,27,290
P.S. 188 THE ISLAND SCHOOL,3,2014,White,1,s
P.S. 188 THE ISLAND SCHOOL,4,2013,Black,6,270
P.S. 188 THE ISLAND SCHOOL,4,2013,Hispanic,30,276
P.S. 188 THE ISLAND SCHOOL,4,2013,White,3,s
P.S. 188 THE ISLAND SCHOOL,4,2014,Black,18,274
P.S. 188 THE ISLAND SCHOOL,4,2014,Hispanic,28,282
P.S. 188 THE ISLAND SCHOOL,4,2014,White,2,s
P.S. 188 THE ISLAND SCHOOL,5,2013,Black,11,269
P.S. 188 THE ISLAND SCHOOL,5,2013,Hispanic,24,257
P.S. 188 THE ISLAND SCHOOL,5,2013,White,1,s
P.S. 188 THE ISLAND SCHOOL,5,2014,Black,6,294
P.S. 188 THE ISLAND SCHOOL,5,2014,Hispanic,35,273
P.S. 188 THE ISLAND SCHOOL,5,2014,White,3,s
P.S. 188 THE ISLAND SCHOOL,6,2013,Asian,3,s
P.S. 188 THE ISLAND SCHOOL,6,2013,Black,17,285
P.S. 188 THE ISLAND SCHOOL,6,2013,Hispanic,37,280
P.S. 188 THE ISLAND SCHOOL,6,2013,White,4,s
P.S. 188 THE ISLAND SCHOOL,6,2014,Asian,1,s
P.S. 188 THE ISLAND SCHOOL,6,2014,Black,11,293
P.S. 188 THE ISLAND SCHOOL,6,2014,Hispanic,29,292
P.S. 188 THE ISLAND SCHOOL,6,2014,White,4,s
P.S. 188 THE ISLAND SCHOOL,7,2013,Asian,3,s
P.S. 188 THE ISLAND SCHOOL,7,2013,Black,24,268
P.S. 188 THE ISLAND SCHOOL,7,2013,Hispanic,37,281
P.S. 188 THE ISLAND SCHOOL,7,2013,White,1,s
P.S. 188 THE ISLAND SCHOOL,7,2014,Asian,3,s
P.S. 188 THE ISLAND SCHOOL,7,2014,Black,16,279
P.S. 188 THE ISLAND SCHOOL,7,2014,Hispanic,43,283
P.S. 188 THE ISLAND SCHOOL,7,2014,White,3,s
P.S. 188 THE ISLAND SCHOOL,8,2013,Asian,3,s
P.S. 188 THE ISLAND SCHOOL,8,2013,Black,12,269
P.S. 188 THE ISLAND SCHOOL,8,2013,Hispanic,41,291
P.S. 188 THE ISLAND SCHOOL,8,2013,White,3,s
P.S. 188 THE ISLAND SCHOOL,8,2014,Asian,4,s
P.S. 188 THE ISLAND SCHOOL,8,2014,Black,19,286
P.S. 188 THE ISLAND SCHOOL,8,2014,Hispanic,36,295
P.S. 188 THE ISLAND SCHOOL,All Grades,2013,Asian,9,329
P.S. 188 THE ISLAND SCHOOL,All Grades,2013,Black,86,273
P.S. 188 THE ISLAND SCHOOL,All Grades,2013,Hispanic,196,279
P.S. 188 THE ISLAND SCHOOL,All Grades,2013,White,15,301
P.S. 188 THE ISLAND SCHOOL,All Grades,2014,Asian,9,331
P.S. 188 THE ISLAND SCHOOL,All Grades,2014,Black,89,284
P.S. 188 THE ISLAND SCHOOL,All Grades,2014,Hispanic,198,286
P.S. 188 THE ISLAND SCHOOL,All Grades,2014,White,13,303
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,6,2013,Asian,3,s
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,6,2013,Black,4,s
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,6,2013,Hispanic,10,240
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,6,2014,Asian,1,s
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,6,2014,Black,5,s
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,6,2014,Hispanic,4,s
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,6,2014,White,1,s
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,7,2013,Asian,2,s
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,7,2013,Black,7,245
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,7,2013,Hispanic,18,261
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,7,2014,Asian,4,s
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,7,2014,Black,2,s
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,7,2014,Hispanic,11,254
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,8,2013,Asian,7,283
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,8,2013,Black,8,225
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,8,2013,Hispanic,11,226
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,8,2013,White,3,s
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,8,2014,Asian,3,s
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,8,2014,Black,6,240
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,8,2014,Hispanic,16,257
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,8,2014,White,1,s
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2013,Asian,12,288
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2013,Black,19,247
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2013,Hispanic,39,246
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2013,White,3,s
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2014,Asian,8,277
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2014,Black,13,256
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2014,Hispanic,31,255
HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2014,White,2,s
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",6,2013,Asian,2,s
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",6,2013,Black,13,269
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",6,2013,Hispanic,29,267
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",6,2013,White,1,s
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",6,2014,Asian,3,s
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",6,2014,Black,10,258
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",6,2014,Hispanic,25,270
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",6,2014,White,2,s
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",7,2013,Asian,8,298
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",7,2013,Black,17,278
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",7,2013,Hispanic,29,286
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",7,2013,White,2,s
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",7,2014,Asian,2,s
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",7,2014,Black,12,275
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",7,2014,Hispanic,30,267
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",7,2014,White,1,s
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",8,2013,Asian,3,s
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",8,2013,Black,6,296
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",8,2013,Hispanic,25,280
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",8,2013,White,2,s
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",8,2014,Asian,10,300
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",8,2014,Black,11,276
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",8,2014,Hispanic,30,293
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",8,2014,White,1,s
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",All Grades,2013,Asian,13,306
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",All Grades,2013,Black,36,278
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",All Grades,2013,Hispanic,83,278
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",All Grades,2013,White,5,s
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",All Grades,2014,Asian,15,307
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",All Grades,2014,Black,33,270
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",All Grades,2014,Hispanic,85,277
"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",All Grades,2014,White,4,s
THE EAST VILLAGE COMMUNITY SCHOOL,3,2013,Asian,4,s
THE EAST VILLAGE COMMUNITY SCHOOL,3,2013,Black,6,268
THE EAST VILLAGE COMMUNITY SCHOOL,3,2013,Hispanic,16,289
THE EAST VILLAGE COMMUNITY SCHOOL,3,2013,White,9,307
THE EAST VILLAGE COMMUNITY SCHOOL,3,2014,Black,4,s
THE EAST VILLAGE COMMUNITY SCHOOL,3,2014,Hispanic,11,313
THE EAST VILLAGE COMMUNITY SCHOOL,3,2014,White,8,337
THE EAST VILLAGE COMMUNITY SCHOOL,4,2013,Asian,1,s
THE EAST VILLAGE COMMUNITY SCHOOL,4,2013,Black,2,s
THE EAST VILLAGE COMMUNITY SCHOOL,4,2013,Hispanic,4,s
THE EAST VILLAGE COMMUNITY SCHOOL,4,2013,White,9,337
THE EAST VILLAGE COMMUNITY SCHOOL,4,2014,Asian,2,s
THE EAST VILLAGE COMMUNITY SCHOOL,4,2014,Black,6,287
THE EAST VILLAGE COMMUNITY SCHOOL,4,2014,Hispanic,15,310
THE EAST VILLAGE COMMUNITY SCHOOL,4,2014,White,10,342
THE EAST VILLAGE COMMUNITY SCHOOL,5,2013,Asian,3,s
THE EAST VILLAGE COMMUNITY SCHOOL,5,2013,Black,3,s
THE EAST VILLAGE COMMUNITY SCHOOL,5,2013,Hispanic,7,309
THE EAST VILLAGE COMMUNITY SCHOOL,5,2013,White,9,322
THE EAST VILLAGE COMMUNITY SCHOOL,5,2014,Asian,1,s
THE EAST VILLAGE COMMUNITY SCHOOL,5,2014,Black,3,s
THE EAST VILLAGE COMMUNITY SCHOOL,5,2014,Hispanic,3,s
THE EAST VILLAGE COMMUNITY SCHOOL,5,2014,White,7,349
THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2013,Asian,8,328
THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2013,Black,11,281
THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2013,Hispanic,27,297
THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2013,White,27,322
THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2014,Asian,3,s
THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2014,Black,13,298
THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2014,Hispanic,29,312
THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2014,White,25,343
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2013,Asian,2,s
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2013,Black,7,298
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2013,Hispanic,20,266
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2014,Black,3,s
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2014,Hispanic,20,271
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2013,Asian,1,s
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2013,Black,5,s
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2013,Hispanic,35,268
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2014,Asian,2,s
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2014,Black,5,s
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2014,Hispanic,18,264
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2013,Black,4,s
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2013,Hispanic,25,275
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2014,Asian,2,s
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2014,Black,5,s
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2014,Hispanic,36,270
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2013,Asian,3,s
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2013,Black,16,282
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2013,Hispanic,80,269
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2014,Asian,4,s
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2014,Black,13,286
UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2014,Hispanic,74,269
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",6,2013,Asian,11,319
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",6,2013,Black,17,281
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",6,2013,Hispanic,32,285
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",6,2013,White,3,s
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",6,2014,Asian,2,s
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",6,2014,Black,6,286
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",6,2014,Hispanic,15,290
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",6,2014,White,2,s
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",7,2013,Asian,6,316
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",7,2013,Black,22,272
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",7,2013,Hispanic,31,294
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",7,2013,White,3,s
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",7,2014,Asian,10,329
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",7,2014,Black,10,287
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",7,2014,Hispanic,29,289
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",7,2014,White,2,s
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",8,2013,Asian,9,310
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",8,2013,Black,14,259
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",8,2013,Hispanic,52,266
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",8,2013,White,1,s
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",8,2014,Asian,5,s
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",8,2014,Black,23,271
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",8,2014,Hispanic,27,296
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",8,2014,White,1,s
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",All Grades,2013,Asian,26,315
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",All Grades,2013,Black,53,271
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",All Grades,2013,Hispanic,115,279
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",All Grades,2013,White,7,302
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",All Grades,2014,Asian,17,336
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",All Grades,2014,Black,39,277
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",All Grades,2014,Hispanic,71,292
"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",All Grades,2014,White,5,s
THE CHILDREN'S WORKSHOP SCHOOL,3,2013,Asian,3,s
THE CHILDREN'S WORKSHOP SCHOOL,3,2013,Black,7,278
THE CHILDREN'S WORKSHOP SCHOOL,3,2013,Hispanic,14,286
THE CHILDREN'S WORKSHOP SCHOOL,3,2013,White,14,318
THE CHILDREN'S WORKSHOP SCHOOL,3,2014,Asian,3,s
THE CHILDREN'S WORKSHOP SCHOOL,3,2014,Black,6,266
THE CHILDREN'S WORKSHOP SCHOOL,3,2014,Hispanic,10,292
THE CHILDREN'S WORKSHOP SCHOOL,3,2014,White,15,326
THE CHILDREN'S WORKSHOP SCHOOL,4,2013,Asian,9,324
THE CHILDREN'S WORKSHOP SCHOOL,4,2013,Black,5,s
THE CHILDREN'S WORKSHOP SCHOOL,4,2013,Hispanic,14,275
THE CHILDREN'S WORKSHOP SCHOOL,4,2013,White,11,320
THE CHILDREN'S WORKSHOP SCHOOL,4,2014,Asian,4,s
THE CHILDREN'S WORKSHOP SCHOOL,4,2014,Black,5,s
THE CHILDREN'S WORKSHOP SCHOOL,4,2014,Hispanic,12,289
THE CHILDREN'S WORKSHOP SCHOOL,4,2014,White,14,324
THE CHILDREN'S WORKSHOP SCHOOL,5,2013,Asian,4,s
THE CHILDREN'S WORKSHOP SCHOOL,5,2013,Black,7,280
THE CHILDREN'S WORKSHOP SCHOOL,5,2013,Hispanic,6,279
THE CHILDREN'S WORKSHOP SCHOOL,5,2013,White,6,315
THE CHILDREN'S WORKSHOP SCHOOL,5,2014,Asian,9,341
THE CHILDREN'S WORKSHOP SCHOOL,5,2014,Black,3,s
THE CHILDREN'S WORKSHOP SCHOOL,5,2014,Hispanic,13,294
THE CHILDREN'S WORKSHOP SCHOOL,5,2014,White,9,335
THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2013,Asian,16,319
THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2013,Black,19,284
THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2013,Hispanic,34,280
THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2013,White,31,318
THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2014,Asian,16,333
THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2014,Black,14,272
THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2014,Hispanic,35,292
THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2014,White,38,327
NEIGHBORHOOD SCHOOL,3,2013,Asian,6,292
NEIGHBORHOOD SCHOOL,3,2013,Black,9,280
NEIGHBORHOOD SCHOOL,3,2013,Hispanic,10,288
NEIGHBORHOOD SCHOOL,3,2013,White,13,313
NEIGHBORHOOD SCHOOL,3,2014,Asian,1,s
NEIGHBORHOOD SCHOOL,3,2014,Black,2,s
NEIGHBORHOOD SCHOOL,3,2014,Hispanic,7,311
NEIGHBORHOOD SCHOOL,3,2014,White,14,328
NEIGHBORHOOD SCHOOL,4,2013,Asian,5,s
NEIGHBORHOOD SCHOOL,4,2013,Black,6,296
NEIGHBORHOOD SCHOOL,4,2013,Hispanic,11,293
NEIGHBORHOOD SCHOOL,4,2013,White,19,311
NEIGHBORHOOD SCHOOL,4,2014,Asian,4,s
NEIGHBORHOOD SCHOOL,4,2014,Black,4,s
NEIGHBORHOOD SCHOOL,4,2014,Hispanic,4,s
NEIGHBORHOOD SCHOOL,4,2014,White,7,327
NEIGHBORHOOD SCHOOL,5,2013,Asian,4,s
NEIGHBORHOOD SCHOOL,5,2013,Black,5,s
NEIGHBORHOOD SCHOOL,5,2013,Hispanic,9,297
NEIGHBORHOOD SCHOOL,5,2013,White,12,317
NEIGHBORHOOD SCHOOL,5,2014,Asian,3,s
NEIGHBORHOOD SCHOOL,5,2014,Black,3,s
NEIGHBORHOOD SCHOOL,5,2014,Hispanic,9,287
NEIGHBORHOOD SCHOOL,5,2014,White,10,323
NEIGHBORHOOD SCHOOL,All Grades,2013,Asian,15,306
NEIGHBORHOOD SCHOOL,All Grades,2013,Black,20,288
NEIGHBORHOOD SCHOOL,All Grades,2013,Hispanic,30,293
NEIGHBORHOOD SCHOOL,All Grades,2013,White,44,313
NEIGHBORHOOD SCHOOL,All Grades,2014,Asian,8,313
NEIGHBORHOOD SCHOOL,All Grades,2014,Black,9,286
NEIGHBORHOOD SCHOOL,All Grades,2014,Hispanic,20,298
NEIGHBORHOOD SCHOOL,All Grades,2014,White,31,326
EARTH SCHOOL,3,2013,Asian,5,s
EARTH SCHOOL,3,2013,Black,5,s
EARTH SCHOOL,3,2013,Hispanic,7,289
EARTH SCHOOL,3,2013,White,14,306
EARTH SCHOOL,3,2014,Asian,5,s
EARTH SCHOOL,3,2014,Black,2,s
EARTH SCHOOL,3,2014,Hispanic,9,307
EARTH SCHOOL,3,2014,White,13,325
EARTH SCHOOL,4,2013,Asian,8,324
EARTH SCHOOL,4,2013,Black,1,s
EARTH SCHOOL,4,2013,Hispanic,10,285
EARTH SCHOOL,4,2013,White,13,314
EARTH SCHOOL,4,2014,Asian,1,s
EARTH SCHOOL,4,2014,Black,3,s
EARTH SCHOOL,4,2014,Hispanic,7,294
EARTH SCHOOL,4,2014,White,8,313
EARTH SCHOOL,5,2013,Asian,1,s
EARTH SCHOOL,5,2013,Black,3,s
EARTH SCHOOL,5,2013,Hispanic,14,287
EARTH SCHOOL,5,2013,White,5,s
EARTH SCHOOL,5,2014,Asian,6,333
EARTH SCHOOL,5,2014,Hispanic,4,s
EARTH SCHOOL,5,2014,White,7,325
EARTH SCHOOL,All Grades,2013,Asian,14,318
EARTH SCHOOL,All Grades,2013,Black,9,265
EARTH SCHOOL,All Grades,2013,Hispanic,31,287
EARTH SCHOOL,All Grades,2013,White,32,311
EARTH SCHOOL,All Grades,2014,Asian,12,328
EARTH SCHOOL,All Grades,2014,Black,5,s
EARTH SCHOOL,All Grades,2014,Hispanic,20,300
EARTH SCHOOL,All Grades,2014,White,28,321
SCHOOL FOR GLOBAL LEADERS,6,2013,Asian,10,321
SCHOOL FOR GLOBAL LEADERS,6,2013,Black,18,293
SCHOOL FOR GLOBAL LEADERS,6,2013,Hispanic,31,286
SCHOOL FOR GLOBAL LEADERS,6,2013,White,2,s
SCHOOL FOR GLOBAL LEADERS,6,2014,Asian,12,318
SCHOOL FOR GLOBAL LEADERS,6,2014,Black,11,285
SCHOOL FOR GLOBAL LEADERS,6,2014,Hispanic,50,290
SCHOOL FOR GLOBAL LEADERS,7,2013,Asian,7,314
SCHOOL FOR GLOBAL LEADERS,7,2013,Black,16,282
SCHOOL FOR GLOBAL LEADERS,7,2013,Hispanic,60,291
SCHOOL FOR GLOBAL LEADERS,7,2013,White,1,s
SCHOOL FOR GLOBAL LEADERS,7,2014,Asian,10,316
SCHOOL FOR GLOBAL LEADERS,7,2014,Black,20,290
SCHOOL FOR GLOBAL LEADERS,7,2014,Hispanic,27,288
SCHOOL FOR GLOBAL LEADERS,7,2014,White,2,s
SCHOOL FOR GLOBAL LEADERS,8,2013,Asian,7,325
SCHOOL FOR GLOBAL LEADERS,8,2013,Black,25,301
SCHOOL FOR GLOBAL LEADERS,8,2013,Hispanic,46,297
SCHOOL FOR GLOBAL LEADERS,8,2013,White,3,s
SCHOOL FOR GLOBAL LEADERS,8,2014,Asian,7,323
SCHOOL FOR GLOBAL LEADERS,8,2014,Black,16,287
SCHOOL FOR GLOBAL LEADERS,8,2014,Hispanic,59,289
SCHOOL FOR GLOBAL LEADERS,8,2014,White,1,s
SCHOOL FOR GLOBAL LEADERS,All Grades,2013,Asian,24,320
SCHOOL FOR GLOBAL LEADERS,All Grades,2013,Black,59,294
SCHOOL FOR GLOBAL LEADERS,All Grades,2013,Hispanic,137,292
SCHOOL FOR GLOBAL LEADERS,All Grades,2013,White,6,318
SCHOOL FOR GLOBAL LEADERS,All Grades,2014,Asian,29,319
SCHOOL FOR GLOBAL LEADERS,All Grades,2014,Black,47,288
SCHOOL FOR GLOBAL LEADERS,All Grades,2014,Hispanic,136,289
SCHOOL FOR GLOBAL LEADERS,All Grades,2014,White,3,s
EAST SIDE COMMUNITY SCHOOL,6,2013,Asian,8,328
EAST SIDE COMMUNITY SCHOOL,6,2013,Black,18,304
EAST SIDE COMMUNITY SCHOOL,6,2013,Hispanic,40,300
EAST SIDE COMMUNITY SCHOOL,6,2013,White,11,316
EAST SIDE COMMUNITY SCHOOL,6,2014,Asian,7,338
EAST SIDE COMMUNITY SCHOOL,6,2014,Black,18,315
EAST SIDE COMMUNITY SCHOOL,6,2014,Hispanic,49,301
EAST SIDE COMMUNITY SCHOOL,6,2014,White,12,323
EAST SIDE COMMUNITY SCHOOL,7,2013,Asian,5,s
EAST SIDE COMMUNITY SCHOOL,7,2013,Black,18,298
EAST SIDE COMMUNITY SCHOOL,7,2013,Hispanic,43,298
EAST SIDE COMMUNITY SCHOOL,7,2013,White,10,327
EAST SIDE COMMUNITY SCHOOL,7,2014,Asian,7,335
EAST SIDE COMMUNITY SCHOOL,7,2014,Black,17,301
EAST SIDE COMMUNITY SCHOOL,7,2014,Hispanic,40,303
EAST SIDE COMMUNITY SCHOOL,7,2014,White,11,315
EAST SIDE COMMUNITY SCHOOL,8,2013,Asian,2,s
EAST SIDE COMMUNITY SCHOOL,8,2013,Black,14,293
EAST SIDE COMMUNITY SCHOOL,8,2013,Hispanic,37,308
EAST SIDE COMMUNITY SCHOOL,8,2013,White,4,s
EAST SIDE COMMUNITY SCHOOL,8,2014,Asian,4,s
EAST SIDE COMMUNITY SCHOOL,8,2014,Black,17,304
EAST SIDE COMMUNITY SCHOOL,8,2014,Hispanic,42,312
EAST SIDE COMMUNITY SCHOOL,8,2014,White,6,350
EAST SIDE COMMUNITY SCHOOL,All Grades,2013,Asian,15,327
EAST SIDE COMMUNITY SCHOOL,All Grades,2013,Black,50,299
EAST SIDE COMMUNITY SCHOOL,All Grades,2013,Hispanic,120,302
EAST SIDE COMMUNITY SCHOOL,All Grades,2013,White,25,314
EAST SIDE COMMUNITY SCHOOL,All Grades,2014,Asian,18,339
EAST SIDE COMMUNITY SCHOOL,All Grades,2014,Black,52,307
